,red,blue,green,scaled_red,scaled_blue,scaled_green
4336,22,7,0,0.295545,0.083876,0.0
4337,12,5,0,0.161206,0.059911,0.0
4338,4,9,0,0.053735,0.107841,0.0
4339,0,12,0,0.0,0.143788,0.0
4340,92,111,100,1.235914,1.330035,1.402988
4341,119,138,132,1.598628,1.653557,1.851944
4342,0,4,4,0.0,0.047929,0.05612
4343,6,12,15,0.080603,0.143788,0.210448
4344,3,6,7,0.040302,0.071894,0.098209
4345,11,15,10,0.147772,0.179734,0.140299
4346,4,14,4,0.053735,0.167752,0.05612
4347,0,13,0,0.0,0.15577,0.0
4348,0,13,2,0.0,0.15577,0.02806
4349,0,11,5,0.0,0.131805,0.070149
4350,0,4,6,0.0,0.047929,0.084179
4351,0,0,7,0.0,0.0,0.098209
4352,0,17,14,0.0,0.203699,0.196418
4353,0,18,7,0.0,0.215681,0.098209
4354,0,18,5,0.0,0.215681,0.070149
4355,0,20,16,0.0,0.239646,0.224478
4356,0,24,29,0.0,0.287575,0.406866
4357,0,34,36,0.0,0.407398,0.505076
4358,10,42,40,0.134338,0.503256,0.561195
4359,26,46,41,0.34928,0.551186,0.575225
4360,12,46,24,0.161206,0.551186,0.336717
4361,17,103,38,0.228375,1.234177,0.533135
4362,24,154,51,0.322412,1.845274,0.715524
4363,23,142,46,0.308978,1.701486,0.645374
4364,0,56,11,0.0,0.671009,0.154329
4365,2,9,6,0.026868,0.107841,0.084179
4366,9,12,10,0.120905,0.143788,0.140299
4367,0,23,0,0.0,0.275593,0.0
4368,11,10,9,0.147772,0.119823,0.126269
4369,45,34,28,0.604523,0.407398,0.392837
4370,46,24,13,0.617957,0.287575,0.182388
4371,47,19,5,0.631391,0.227664,0.070149
4372,45,18,4,0.604523,0.215681,0.05612
4373,54,32,21,0.725428,0.383433,0.294627
4374,59,38,27,0.792597,0.455327,0.378807
4375,53,32,21,0.711994,0.383433,0.294627
4376,47,29,20,0.631391,0.347487,0.280598
4377,36,21,13,0.483619,0.251628,0.182388
4378,28,14,7,0.376148,0.167752,0.098209
4379,26,12,5,0.34928,0.143788,0.070149
4380,18,5,0,0.241809,0.059911,0.0
4381,21,15,12,0.282111,0.179734,0.168359
4382,0,7,11,0.0,0.083876,0.154329
4383,0,14,23,0.0,0.167752,0.322687
4384,2,21,3,0.026868,0.251628,0.04209
4385,6,12,0,0.080603,0.143788,0.0
4386,25,19,4,0.335846,0.227664,0.05612
4387,43,33,28,0.577655,0.395416,0.392837
4388,22,17,23,0.295545,0.203699,0.322687
4389,0,0,4,0.0,0.0,0.05612
4390,5,0,1,0.067169,0.0,0.01403
4391,11,2,0,0.147772,0.023965,0.0
4392,11,9,0,0.147772,0.107841,0.0
4393,11,22,4,0.147772,0.263611,0.05612
4394,0,16,0,0.0,0.191717,0.0
4395,18,34,15,0.241809,0.407398,0.210448
4396,22,25,8,0.295545,0.299557,0.112239
4397,27,18,7,0.362714,0.215681,0.098209
4398,14,5,4,0.188074,0.059911,0.05612
4399,8,4,11,0.107471,0.047929,0.154329
4400,10,9,8,0.134338,0.107841,0.112239
4401,12,11,10,0.161206,0.131805,0.140299
4402,8,7,6,0.107471,0.083876,0.084179
4403,8,7,6,0.107471,0.083876,0.084179
4404,15,14,13,0.201508,0.167752,0.182388
4405,18,15,14,0.241809,0.179734,0.196418
4406,15,12,11,0.201508,0.143788,0.154329
4407,17,14,13,0.228375,0.167752,0.182388
4408,15,11,9,0.201508,0.131805,0.126269
4409,15,11,9,0.201508,0.131805,0.126269
4410,0,0,5,0.0,0.0,0.070149
4411,0,51,23,0.0,0.611097,0.322687
4412,3,117,54,0.040302,1.401929,0.757613
4413,0,114,40,0.0,1.365982,0.561195
4414,100,207,149,1.343385,2.480335,2.090451
4415,97,161,130,1.303083,1.92915,1.823884
4416,0,18,5,0.0,0.215681,0.070149
4417,0,14,5,0.0,0.167752,0.070149
4418,0,19,6,0.0,0.227664,0.084179
4419,0,21,4,0.0,0.251628,0.05612
4420,0,29,11,0.0,0.347487,0.154329
4421,0,34,11,0.0,0.407398,0.154329
4422,0,58,30,0.0,0.694973,0.420896
4423,46,105,80,0.617957,1.258141,1.12239
4424,0,34,22,0.0,0.407398,0.308657
4425,20,56,56,0.268677,0.671009,0.785673
4426,43,64,63,0.577655,0.766867,0.883882
4427,55,85,80,0.738862,1.018495,1.12239
4428,69,112,101,0.926935,1.342017,1.417017
4429,64,117,101,0.859766,1.401929,1.417017
4430,30,82,66,0.403015,0.982548,0.925972
4431,65,105,93,0.8732,1.258141,1.304778
4432,25,50,42,0.335846,0.599115,0.589255
4433,0,12,6,0.0,0.143788,0.084179
4434,0,11,5,0.0,0.131805,0.070149
4435,0,16,6,0.0,0.191717,0.084179
4436,0,19,5,0.0,0.227664,0.070149
4437,48,95,77,0.644825,1.138318,1.0803
4438,99,149,132,1.329951,1.785362,1.851944
4439,111,154,143,1.491157,1.845274,2.006272
4440,122,154,150,1.638929,1.845274,2.104481
4441,125,149,149,1.679231,1.785362,2.090451
4442,124,156,149,1.665797,1.869238,2.090451
4443,122,149,136,1.638929,1.785362,1.908063
4444,120,141,128,1.612062,1.689504,1.795824
4445,113,134,133,1.518025,1.605628,1.865973
4446,94,125,129,1.262782,1.497787,1.809854
4447,79,120,117,1.061274,1.437876,1.641495
4448,87,121,111,1.168745,1.449858,1.557316
4449,106,124,115,1.423988,1.485805,1.613436
4450,64,89,69,0.859766,1.066424,0.968061
4451,0,56,0,0.0,0.671009,0.0
4452,32,146,48,0.429883,1.749415,0.673434
4453,43,152,51,0.577655,1.821309,0.715524
4454,4,57,0,0.053735,0.682991,0.0
4455,12,9,0,0.161206,0.107841,0.0
4456,28,14,7,0.376148,0.167752,0.098209
4457,22,25,3,0.295545,0.299557,0.04209
4458,17,9,5,0.228375,0.107841,0.070149
4459,19,5,0,0.255243,0.059911,0.0
4460,26,5,0,0.34928,0.059911,0.0
4461,31,9,0,0.416449,0.107841,0.0
4462,18,0,0,0.241809,0.0,0.0
4463,15,0,0,0.201508,0.0,0.0
4464,15,0,0,0.201508,0.0,0.0
4465,18,3,0,0.241809,0.035947,0.0
4466,21,7,0,0.282111,0.083876,0.0
4467,18,7,1,0.241809,0.083876,0.01403
4468,19,11,7,0.255243,0.131805,0.098209
4469,25,15,10,0.335846,0.179734,0.140299
4470,22,11,5,0.295545,0.131805,0.070149
4471,25,17,13,0.335846,0.203699,0.182388
4472,14,13,12,0.188074,0.15577,0.168359
4473,17,23,26,0.228375,0.275593,0.364777
4474,18,28,14,0.241809,0.335504,0.196418
4475,23,24,9,0.308978,0.287575,0.126269
4476,25,15,3,0.335846,0.179734,0.04209
4477,11,0,0,0.147772,0.0,0.0
4478,6,0,0,0.080603,0.0,0.0
4479,6,0,3,0.080603,0.0,0.04209
4480,8,0,0,0.107471,0.0,0.0
4481,21,7,0,0.282111,0.083876,0.0
4482,24,15,2,0.322412,0.179734,0.02806
4483,28,31,14,0.376148,0.371451,0.196418
4484,23,32,16,0.308978,0.383433,0.224478
4485,25,30,14,0.335846,0.359469,0.196418
4486,43,36,20,0.577655,0.431363,0.280598
4487,43,28,17,0.577655,0.335504,0.238508
4488,37,22,18,0.497052,0.263611,0.252538
4489,26,15,18,0.34928,0.179734,0.252538
4490,24,23,22,0.322412,0.275593,0.308657
4491,20,19,18,0.268677,0.227664,0.252538
4492,22,19,18,0.295545,0.227664,0.252538
4493,19,16,15,0.255243,0.191717,0.210448
4494,12,9,8,0.161206,0.107841,0.112239
4495,12,9,8,0.161206,0.107841,0.112239
4496,18,14,12,0.241809,0.167752,0.168359
4497,18,14,12,0.241809,0.167752,0.168359
4498,18,12,9,0.241809,0.143788,0.126269
4499,17,11,8,0.228375,0.131805,0.112239
4500,0,9,7,0.0,0.107841,0.098209
4501,1,56,24,0.013434,0.671009,0.336717
4502,29,141,72,0.389582,1.689504,1.010151
4503,7,144,57,0.094037,1.725451,0.799703
4504,75,199,123,1.007539,2.384477,1.725675
4505,135,233,181,1.813569,2.791875,2.539407
4506,115,197,166,1.544892,2.360512,2.328959
4507,95,180,157,1.276216,2.156813,2.20269
4508,75,169,147,1.007539,2.025008,2.062392
4509,75,169,147,1.007539,2.025008,2.062392
4510,91,180,155,1.22248,2.156813,2.174631
4511,107,192,162,1.437422,2.300601,2.27284
4512,110,197,163,1.477723,2.360512,2.28687
4513,113,202,169,1.518025,2.420424,2.371049
4514,122,209,187,1.638929,2.5043,2.623587
4515,120,199,188,1.612062,2.384477,2.637617
4516,127,178,184,1.706099,2.132849,2.581497
4517,130,192,191,1.7464,2.300601,2.679706
4518,127,203,194,1.706099,2.432406,2.721796
4519,125,208,190,1.679231,2.492318,2.665676
4520,136,212,191,1.827003,2.540247,2.679706
4521,63,118,98,0.846332,1.413911,1.374928
4522,0,24,8,0.0,0.287575,0.112239
4523,8,24,12,0.107471,0.287575,0.168359
4524,0,16,4,0.0,0.191717,0.05612
4525,7,41,26,0.094037,0.491274,0.364777
4526,97,154,135,1.303083,1.845274,1.894033
4527,148,222,200,1.988209,2.66007,2.805975
4528,126,202,181,1.692665,2.420424,2.539407
4529,95,157,141,1.276216,1.881221,1.978212
4530,93,136,125,1.249348,1.629592,1.753734
4531,76,103,96,1.020972,1.234177,1.346868
4532,76,101,90,1.020972,1.210212,1.262689
4533,66,86,72,0.886634,1.030477,1.010151
4534,58,68,58,0.779163,0.814796,0.813733
4535,50,59,60,0.671692,0.706955,0.841793
4536,37,54,60,0.497052,0.647044,0.841793
4537,25,53,49,0.335846,0.635062,0.687464
4538,26,46,36,0.34928,0.551186,0.505076
4539,34,39,33,0.456751,0.46731,0.462986
4540,34,44,34,0.456751,0.527221,0.477016
4541,0,39,0,0.0,0.46731,0.0
4542,0,82,1,0.0,0.982548,0.01403
4543,51,146,55,0.685126,1.749415,0.771643
4544,9,51,0,0.120905,0.611097,0.0
4545,17,7,0,0.228375,0.083876,0.0
4546,35,13,5,0.470185,0.15577,0.070149
4547,35,25,8,0.470185,0.299557,0.112239
4548,38,24,17,0.510486,0.287575,0.238508
4549,47,30,21,0.631391,0.359469,0.294627
4550,38,18,8,0.510486,0.215681,0.112239
4551,37,19,10,0.497052,0.227664,0.140299
4552,26,12,5,0.34928,0.143788,0.070149
4553,32,21,15,0.429883,0.251628,0.210448
4554,37,27,22,0.497052,0.323522,0.308657
4555,37,26,20,0.497052,0.31154,0.280598
4556,28,18,13,0.376148,0.215681,0.182388
4557,25,17,13,0.335846,0.203699,0.182388
4558,30,22,18,0.403015,0.263611,0.252538
4559,38,28,23,0.510486,0.335504,0.322687
4560,32,19,13,0.429883,0.227664,0.182388
4561,30,16,9,0.403015,0.191717,0.126269
4562,25,15,10,0.335846,0.179734,0.140299
4563,38,31,27,0.510486,0.371451,0.378807
4564,26,26,19,0.34928,0.31154,0.266568
4565,29,23,16,0.389582,0.275593,0.224478
4566,35,24,18,0.470185,0.287575,0.252538
4567,21,8,5,0.282111,0.095858,0.070149
4568,11,0,0,0.147772,0.0,0.0
4569,19,5,5,0.255243,0.059911,0.070149
4570,27,10,8,0.362714,0.119823,0.112239
4571,31,15,10,0.416449,0.179734,0.140299
4572,47,33,26,0.631391,0.395416,0.364777
4573,37,30,20,0.497052,0.359469,0.280598
4574,25,19,9,0.335846,0.227664,0.126269
4575,30,23,13,0.403015,0.275593,0.182388
4576,36,23,13,0.483619,0.275593,0.182388
4577,45,27,18,0.604523,0.323522,0.252538
4578,48,26,21,0.644825,0.31154,0.294627
4579,33,14,11,0.443317,0.167752,0.154329
4580,27,23,21,0.362714,0.275593,0.294627
4581,26,22,20,0.34928,0.263611,0.280598
4582,29,25,23,0.389582,0.299557,0.322687
4583,28,24,22,0.376148,0.287575,0.308657
4584,20,16,14,0.268677,0.191717,0.196418
4585,21,15,12,0.282111,0.179734,0.168359
4586,24,18,15,0.322412,0.215681,0.210448
4587,22,16,13,0.295545,0.191717,0.182388
4588,19,12,8,0.255243,0.143788,0.112239
4589,18,11,7,0.241809,0.131805,0.098209
4590,2,17,1,0.026868,0.203699,0.01403
4591,4,63,23,0.053735,0.754885,0.322687
4592,19,131,62,0.255243,1.569681,0.869852
4593,0,134,51,0.0,1.605628,0.715524
4594,0,99,23,0.0,1.186247,0.322687
4595,45,150,94,0.604523,1.797344,1.318808
4596,115,202,168,1.544892,2.420424,2.357019
4597,129,219,195,1.732966,2.624123,2.735826
4598,123,218,200,1.652363,2.612141,2.805975
4599,126,221,203,1.692665,2.648087,2.848065
4600,118,203,183,1.585194,2.432406,2.567467
4601,129,205,181,1.732966,2.456371,2.539407
4602,126,197,170,1.692665,2.360512,2.385079
4603,104,174,150,1.39712,2.08492,2.104481
4604,85,156,138,1.141877,1.869238,1.936123
4605,75,146,135,1.007539,1.749415,1.894033
4606,55,104,110,0.738862,1.246159,1.543286
4607,21,76,77,0.282111,0.910655,1.0803
4608,4,68,58,0.053735,0.814796,0.813733
4609,36,102,85,0.483619,1.222194,1.192539
4610,113,171,149,1.518025,2.048973,2.090451
4611,68,110,89,0.913502,1.318053,1.248659
4612,0,19,3,0.0,0.227664,0.04209
4613,27,39,27,0.362714,0.46731,0.378807
4614,0,13,3,0.0,0.15577,0.04209
4615,55,86,75,0.738862,1.030477,1.052241
4616,146,198,182,1.961342,2.372495,2.553437
4617,121,186,168,1.625496,2.228707,2.357019
4618,15,79,60,0.201508,0.946601,0.841793
4619,0,27,11,0.0,0.323522,0.154329
4620,0,19,8,0.0,0.227664,0.112239
4621,0,15,7,0.0,0.179734,0.098209
4622,4,13,2,0.053735,0.15577,0.02806
4623,8,18,4,0.107471,0.215681,0.05612
4624,6,11,5,0.080603,0.131805,0.070149
4625,0,0,6,0.0,0.0,0.084179
4626,0,0,6,0.0,0.0,0.084179
4627,0,2,4,0.0,0.023965,0.05612
4628,4,6,0,0.053735,0.071894,0.0
4629,3,0,0,0.040302,0.0,0.0
4630,0,4,4,0.0,0.047929,0.05612
4631,36,92,73,0.483619,1.102371,1.024181
4632,74,168,117,0.994105,2.013026,1.641495
4633,16,101,42,0.214942,1.210212,0.589255
4634,0,30,0,0.0,0.359469,0.0
4635,14,2,0,0.188074,0.023965,0.0
4636,20,3,6,0.268677,0.035947,0.084179
4637,29,29,22,0.389582,0.347487,0.308657
4638,45,28,19,0.604523,0.335504,0.266568
4639,39,21,12,0.52392,0.251628,0.168359
4640,32,12,2,0.429883,0.143788,0.02806
4641,39,19,9,0.52392,0.227664,0.126269
4642,42,25,16,0.564222,0.299557,0.224478
4643,38,25,19,0.510486,0.299557,0.266568
4644,32,22,17,0.429883,0.263611,0.238508
4645,14,6,2,0.188074,0.071894,0.02806
4646,30,22,18,0.403015,0.263611,0.252538
4647,34,23,17,0.456751,0.275593,0.238508
4648,41,27,20,0.550788,0.323522,0.280598
4649,47,29,20,0.631391,0.347487,0.280598
4650,50,29,18,0.671692,0.347487,0.252538
4651,53,31,20,0.711994,0.371451,0.280598
4652,50,29,18,0.671692,0.347487,0.252538
4653,48,30,21,0.644825,0.359469,0.294627
4654,23,12,15,0.308978,0.143788,0.210448
4655,35,24,27,0.470185,0.287575,0.378807
4656,27,17,19,0.362714,0.203699,0.266568
4657,25,13,13,0.335846,0.15577,0.182388
4658,33,18,17,0.443317,0.215681,0.238508
4659,33,15,13,0.443317,0.179734,0.182388
4660,34,17,15,0.456751,0.203699,0.210448
4661,36,21,20,0.483619,0.251628,0.280598
4662,27,11,11,0.362714,0.131805,0.154329
4663,38,20,20,0.510486,0.239646,0.280598
4664,40,21,20,0.537354,0.251628,0.280598
4665,55,35,33,0.738862,0.41938,0.462986
4666,49,29,27,0.658259,0.347487,0.378807
4667,54,33,29,0.725428,0.395416,0.406866
4668,57,33,28,0.765729,0.395416,0.392837
4669,34,8,1,0.456751,0.095858,0.01403
4670,14,8,5,0.188074,0.095858,0.070149
4671,19,13,10,0.255243,0.15577,0.140299
4672,22,16,13,0.295545,0.191717,0.182388
4673,29,22,18,0.389582,0.263611,0.252538
4674,37,30,26,0.497052,0.359469,0.364777
4675,36,29,25,0.483619,0.347487,0.350747
4676,30,22,18,0.403015,0.263611,0.252538
4677,29,21,17,0.389582,0.251628,0.238508
4678,21,13,9,0.282111,0.15577,0.126269
4679,22,12,7,0.295545,0.143788,0.098209
4680,0,22,1,0.0,0.263611,0.01403
4681,0,57,20,0.0,0.682991,0.280598
4682,9,128,68,0.120905,1.533734,0.954032
4683,35,182,109,0.470185,2.180778,1.529256
4684,102,240,169,1.370252,2.875751,2.371049
4685,104,211,153,1.39712,2.528265,2.146571
4686,0,53,13,0.0,0.635062,0.182388
4687,16,78,50,0.214942,0.934619,0.701494
4688,43,100,81,0.577655,1.19823,1.13642
4689,29,83,68,0.389582,0.994531,0.954032
4690,12,56,46,0.161206,0.671009,0.645374
4691,0,16,8,0.0,0.191717,0.112239
4692,0,17,8,0.0,0.203699,0.112239
4693,0,15,6,0.0,0.179734,0.084179
4694,0,14,5,0.0,0.167752,0.070149
4695,0,20,10,0.0,0.239646,0.140299
4696,0,4,6,0.0,0.047929,0.084179
4697,0,7,4,0.0,0.083876,0.05612
4698,0,15,6,0.0,0.179734,0.084179
4699,0,15,3,0.0,0.179734,0.04209
4700,0,12,0,0.0,0.143788,0.0
4701,7,19,7,0.094037,0.227664,0.098209
4702,10,18,10,0.134338,0.215681,0.140299
4703,4,11,8,0.053735,0.131805,0.112239
4704,0,4,3,0.0,0.047929,0.04209
4705,8,25,22,0.107471,0.299557,0.308657
4706,33,57,50,0.443317,0.682991,0.701494
4707,0,16,9,0.0,0.191717,0.126269
4708,0,15,7,0.0,0.179734,0.098209
4709,9,30,22,0.120905,0.359469,0.308657
4710,14,28,23,0.188074,0.335504,0.322687
4711,0,4,2,0.0,0.047929,0.02806
4712,18,13,7,0.241809,0.15577,0.098209
4713,18,19,11,0.241809,0.227664,0.154329
4714,12,18,13,0.161206,0.215681,0.182388
4715,1,3,11,0.013434,0.035947,0.154329
4716,0,0,8,0.0,0.0,0.112239
4717,6,8,6,0.080603,0.095858,0.084179
4718,9,17,0,0.120905,0.203699,0.0
4719,0,19,1,0.0,0.227664,0.01403
4720,65,120,109,0.8732,1.437876,1.529256
4721,120,216,199,1.612062,2.588176,2.791945
4722,108,224,193,1.450856,2.684034,2.707766
4723,34,124,95,0.456751,1.485805,1.332838
4724,0,14,9,0.0,0.167752,0.126269
4725,9,0,12,0.120905,0.0,0.168359
4726,20,9,22,0.268677,0.107841,0.308657
4727,17,30,24,0.228375,0.359469,0.336717
4728,42,14,0,0.564222,0.167752,0.0
4729,38,11,0,0.510486,0.131805,0.0
4730,50,26,14,0.671692,0.31154,0.196418
4731,55,34,23,0.738862,0.407398,0.322687
4732,55,37,28,0.738862,0.443345,0.392837
4733,33,18,10,0.443317,0.215681,0.140299
4734,29,18,12,0.389582,0.215681,0.168359
4735,13,3,0,0.17464,0.035947,0.0
4736,29,18,12,0.389582,0.215681,0.168359
4737,45,31,24,0.604523,0.371451,0.336717
4738,56,36,26,0.752295,0.431363,0.364777
4739,57,32,19,0.765729,0.383433,0.266568
4740,64,35,20,0.859766,0.41938,0.280598
4741,74,40,23,0.994105,0.479292,0.322687
4742,72,36,17,0.967237,0.431363,0.238508
4743,58,19,0,0.779163,0.227664,0.0
4744,29,0,4,0.389582,0.0,0.05612
4745,39,15,22,0.52392,0.179734,0.308657
4746,29,13,20,0.389582,0.15577,0.280598
4747,26,15,18,0.34928,0.179734,0.252538
4748,33,21,18,0.443317,0.251628,0.252538
4749,28,13,9,0.376148,0.15577,0.126269
4750,24,9,8,0.322412,0.107841,0.112239
4751,25,9,9,0.335846,0.107841,0.126269
4752,35,11,14,0.470185,0.131805,0.196418
4753,36,0,2,0.483619,0.0,0.02806
4754,56,13,12,0.752295,0.15577,0.168359
4755,62,21,20,0.832899,0.251628,0.280598
4756,57,24,26,0.765729,0.287575,0.364777
4757,53,28,27,0.711994,0.335504,0.378807
4758,57,33,28,0.765729,0.395416,0.392837
4759,46,22,13,0.617957,0.263611,0.182388
4760,7,0,0,0.094037,0.0,0.0
4761,11,4,0,0.147772,0.047929,0.0
4762,12,5,1,0.161206,0.059911,0.01403
4763,19,12,8,0.255243,0.143788,0.112239
4764,31,23,19,0.416449,0.275593,0.266568
4765,35,27,23,0.470185,0.323522,0.322687
4766,33,25,21,0.443317,0.299557,0.294627
4767,38,28,23,0.510486,0.335504,0.322687
4768,23,13,8,0.308978,0.15577,0.112239
4769,23,12,6,0.308978,0.143788,0.084179
4770,0,15,3,0.0,0.179734,0.04209
4771,10,75,50,0.134338,0.898672,0.701494
4772,92,213,166,1.235914,2.552229,2.328959
4773,107,255,196,1.437422,3.055486,2.749856
4774,107,255,184,1.437422,3.055486,2.581497
4775,121,242,167,1.625496,2.899716,2.342989
4776,51,133,69,0.685126,1.593645,0.968061
4777,0,43,0,0.0,0.515239,0.0
4778,0,28,0,0.0,0.335504,0.0
4779,0,18,0,0.0,0.215681,0.0
4780,0,5,0,0.0,0.059911,0.0
4781,1,0,0,0.013434,0.0,0.0
4782,20,5,13,0.268677,0.059911,0.182388
4783,25,14,17,0.335846,0.167752,0.238508
4784,25,26,20,0.335846,0.31154,0.280598
4785,26,38,24,0.34928,0.455327,0.336717
4786,31,24,20,0.416449,0.287575,0.280598
4787,25,13,10,0.335846,0.15577,0.140299
4788,30,13,11,0.403015,0.15577,0.154329
4789,32,13,12,0.429883,0.15577,0.168359
4790,42,26,26,0.564222,0.31154,0.364777
4791,12,4,7,0.161206,0.047929,0.098209
4792,4,5,9,0.053735,0.059911,0.126269
4793,0,2,6,0.0,0.023965,0.084179
4794,0,8,13,0.0,0.095858,0.182388
4795,0,2,7,0.0,0.023965,0.098209
4796,0,0,1,0.0,0.0,0.01403
4797,21,12,16,0.282111,0.143788,0.224478
4798,16,7,11,0.214942,0.083876,0.154329
4799,2,0,1,0.026868,0.0,0.01403
4800,0,2,6,0.0,0.023965,0.084179
4801,0,0,4,0.0,0.0,0.05612
4802,4,0,0,0.053735,0.0,0.0
4803,3,7,0,0.040302,0.083876,0.0
4804,3,15,6,0.040302,0.179734,0.084179
4805,0,5,5,0.0,0.059911,0.070149
4806,0,5,4,0.0,0.059911,0.05612
4807,0,27,5,0.0,0.323522,0.070149
4808,22,74,26,0.295545,0.88669,0.364777
4809,27,108,52,0.362714,1.294088,0.729554
4810,48,160,112,0.644825,1.917167,1.571346
4811,95,237,197,1.276216,2.839804,2.763885
4812,98,241,205,1.316517,2.887733,2.876124
4813,80,179,156,1.074708,2.144831,2.188661
4814,0,13,16,0.0,0.15577,0.224478
4815,19,0,18,0.255243,0.0,0.252538
4816,22,0,7,0.295545,0.0,0.098209
4817,14,11,0,0.188074,0.131805,0.0
4818,109,57,31,1.464289,0.682991,0.434926
4819,122,80,59,1.638929,0.958584,0.827763
4820,65,37,23,0.8732,0.443345,0.322687
4821,54,36,27,0.725428,0.431363,0.378807
4822,29,16,10,0.389582,0.191717,0.140299
4823,13,2,0,0.17464,0.023965,0.0
4824,16,5,0,0.214942,0.059911,0.0
4825,11,0,0,0.147772,0.0,0.0
4826,26,13,7,0.34928,0.15577,0.098209
4827,43,28,20,0.577655,0.335504,0.280598
4828,60,42,33,0.806031,0.503256,0.462986
4829,67,45,34,0.900068,0.539203,0.477016
4830,70,41,26,0.940369,0.491274,0.364777
4831,77,35,14,1.034406,0.41938,0.196418
4832,113,57,28,1.518025,0.682991,0.392837
4833,140,73,39,1.880739,0.874708,0.547165
4834,80,16,14,1.074708,0.191717,0.196418
4835,45,0,0,0.604523,0.0,0.0
4836,27,3,6,0.362714,0.035947,0.084179
4837,27,15,17,0.362714,0.179734,0.238508
4838,31,23,22,0.416449,0.275593,0.308657
4839,32,25,21,0.429883,0.299557,0.294627
4840,27,17,15,0.362714,0.203699,0.210448
4841,36,15,16,0.483619,0.179734,0.224478
4842,42,3,2,0.564222,0.035947,0.02806
4843,95,31,26,1.276216,0.371451,0.364777
4844,155,78,69,2.082246,0.934619,0.968061
4845,122,51,42,1.638929,0.611097,0.589255
4846,49,0,0,0.658259,0.0,0.0
4847,60,27,26,0.806031,0.323522,0.364777
4848,54,32,27,0.725428,0.383433,0.378807
4849,31,14,5,0.416449,0.167752,0.070149
4850,12,5,1,0.161206,0.059911,0.01403
4851,8,1,0,0.107471,0.011982,0.0
4852,10,3,0,0.134338,0.035947,0.0
4853,10,3,0,0.134338,0.035947,0.0
4854,9,1,0,0.120905,0.011982,0.0
4855,18,10,6,0.241809,0.119823,0.084179
4856,31,23,19,0.416449,0.275593,0.266568
4857,38,28,23,0.510486,0.335504,0.322687
4858,22,12,7,0.295545,0.143788,0.098209
4859,22,11,5,0.295545,0.131805,0.070149
4860,0,4,6,0.0,0.047929,0.084179
4861,31,83,74,0.416449,0.994531,1.038211
4862,122,225,190,1.638929,2.696017,2.665676
4863,75,216,155,1.007539,2.588176,2.174631
4864,14,162,81,0.188074,1.941132,1.13642
4865,12,137,49,0.161206,1.641575,0.687464
4866,45,135,56,0.604523,1.61761,0.785673
4867,40,97,39,0.537354,1.162283,0.547165
4868,12,48,7,0.161206,0.57515,0.098209
4869,14,35,10,0.188074,0.41938,0.140299
4870,20,24,14,0.268677,0.287575,0.196418
4871,19,6,12,0.255243,0.071894,0.168359
4872,22,0,12,0.295545,0.0,0.168359
4873,11,0,2,0.147772,0.0,0.02806
4874,3,5,0,0.040302,0.059911,0.0
4875,5,25,3,0.067169,0.299557,0.04209
4876,10,4,0,0.134338,0.047929,0.0
4877,17,6,0,0.228375,0.071894,0.0
4878,20,2,2,0.268677,0.023965,0.02806
4879,12,0,0,0.161206,0.0,0.0
4880,11,0,4,0.147772,0.0,0.05612
4881,2,0,3,0.026868,0.0,0.04209
4882,0,4,8,0.0,0.047929,0.112239
4883,0,6,6,0.0,0.071894,0.084179
4884,0,7,6,0.0,0.083876,0.084179
4885,6,6,6,0.080603,0.071894,0.084179
4886,22,10,12,0.295545,0.119823,0.168359
4887,20,0,7,0.268677,0.0,0.098209
4888,11,0,1,0.147772,0.0,0.01403
4889,1,0,0,0.013434,0.0,0.0
4890,0,0,3,0.0,0.0,0.04209
4891,0,9,10,0.0,0.107841,0.140299
4892,2,13,12,0.026868,0.15577,0.168359
4893,2,15,6,0.026868,0.179734,0.084179
4894,0,13,1,0.0,0.15577,0.01403
4895,0,12,4,0.0,0.143788,0.05612
4896,3,34,19,0.040302,0.407398,0.266568
4897,21,81,38,0.282111,0.970566,0.533135
4898,40,132,58,0.537354,1.581663,0.813733
4899,43,159,73,0.577655,1.905185,1.024181
4900,0,123,48,0.0,1.473822,0.673434
4901,42,183,122,0.564222,2.19276,1.711645
4902,117,250,203,1.57176,2.995574,2.848065
4903,114,206,178,1.531459,2.468353,2.497318
4904,0,14,5,0.0,0.167752,0.070149
4905,23,2,3,0.308978,0.023965,0.04209
4906,55,14,5,0.738862,0.167752,0.070149
4907,118,79,56,1.585194,0.946601,0.785673
4908,179,115,82,2.404659,1.377964,1.15045
4909,155,106,81,2.082246,1.270123,1.13642
4910,39,12,0,0.52392,0.143788,0.0
4911,31,20,14,0.416449,0.239646,0.196418
4912,8,2,0,0.107471,0.023965,0.0
4913,10,4,1,0.134338,0.047929,0.01403
4914,8,0,0,0.107471,0.0,0.0
4915,10,0,0,0.134338,0.0,0.0
4916,11,0,0,0.147772,0.0,0.0
4917,16,3,0,0.214942,0.035947,0.0
4918,34,21,15,0.456751,0.251628,0.210448
4919,53,38,30,0.711994,0.455327,0.420896
4920,62,38,26,0.832899,0.455327,0.364777
4921,72,31,10,0.967237,0.371451,0.140299
4922,146,83,51,1.961342,0.994531,0.715524
